budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,80,300,30,0.01,38.16006326675415,445.60000000000036
100,10,80,300,30,0.01,38.20941734313965,4690.4
100,10,80,300,30,0.01,38.306618213653564,520.8000000000002
100,10,80,300,30,0.01,38.25577664375305,5013.6
100,10,80,300,30,0.01,38.04869031906128,4947.6
100,10,80,300,30,0.01,38.19671845436096,369.0
100,10,80,300,30,0.01,38.29975628852844,813.2000000000007
100,10,80,300,30,0.01,38.28056049346924,380.0
100,10,90,300,30,0.01,38.58336639404297,451.8000000000002
100,10,90,300,30,0.01,38.85372185707092,1007.8000000000002
100,10,90,300,30,0.01,38.69501280784607,542.4000000000005
100,10,90,300,30,0.01,38.810702085494995,472.8000000000002
100,10,90,300,30,0.01,38.51143264770508,462.2000000000007
100,10,90,300,30,0.01,38.38840341567993,1534.8000000000002
100,10,90,300,30,0.01,38.386468172073364,1216.0
100,10,90,300,30,0.01,38.32254195213318,461.0
100,10,90,300,30,0.01,38.49190282821655,452.8000000000002
100,10,90,300,30,0.01,38.678356885910034,479.8000000000002
100,10,100,300,30,0.01,38.36370897293091,4928.6
100,10,100,300,30,0.01,38.596476793289185,451.2000000000007
100,10,100,300,30,0.01,38.99567246437073,669.6000000000004
100,10,100,300,30,0.01,38.51575183868408,4821.200000000001
100,10,100,300,30,0.01,38.85030007362366,4896.0
100,10,100,300,30,0.01,38.33101463317871,5827.200000000001
100,10,100,300,30,0.01,38.676637172698975,5152.200000000001
100,10,100,300,30,0.01,38.28868317604065,449.2000000000007
100,10,100,300,30,0.01,38.495702505111694,456.40000000000055
100,10,100,300,30,0.01,38.45228981971741,851.2000000000007
100,10,10,100,30,0.01,37.038256883621216,4891.4
100,10,10,100,30,0.01,37.037062644958496,658.8000000000002
100,10,10,100,30,0.01,37.20541763305664,6714.6
100,10,10,100,30,0.01,37.135701179504395,652.2000000000007
100,10,10,100,30,0.01,37.25801396369934,4909.0
100,10,10,100,30,0.01,37.15797758102417,669.0
100,10,10,100,30,0.01,37.2706937789917,1575.0
100,10,10,100,30,0.01,37.074196100234985,459.0
100,10,10,100,30,0.01,37.272846937179565,4967.4
100,10,10,100,30,0.01,37.09550595283508,449.2000000000007
100,10,10,100,30,0.01,37.212088108062744,445.60000000000036
100,10,10,100,30,0.01,37.18563222885132,114.0
100,10,10,100,30,0.01,37.22166132926941,576.4000000000005
100,10,10,100,30,0.01,37.28962445259094,452.8000000000002
100,10,10,100,30,0.01,37.53052592277527,211.60000000000036
100,10,10,100,30,0.01,37.24961280822754,1536.0
100,10,10,100,30,0.01,37.08369827270508,4901.0
100,10,10,100,30,0.01,37.0418918132782,4692.0
100,10,10,100,30,0.01,37.07345724105835,505.40000000000055
100,10,10,100,30,0.01,37.145588397979736,452.8000000000002
100,10,10,200,30,0.01,37.27932810783386,451.2000000000007
100,10,10,200,30,0.01,37.22045159339905,664.8000000000002
100,10,10,200,30,0.01,37.16930079460144,1537.6000000000004
100,10,10,200,30,0.01,37.21198010444641,4934.4
100,10,10,200,30,0.01,37.08839464187622,451.2000000000007
100,10,10,200,30,0.01,37.044554233551025,664.8000000000002
100,10,10,200,30,0.01,36.8452513217926,431.2000000000007
100,10,10,200,30,0.01,37.27926230430603,4891.6
100,10,10,200,30,0.01,37.18144512176514,4743.200000000001
100,10,10,200,30,0.01,36.99337840080261,477.2000000000007
100,10,10,200,30,0.01,37.23042631149292,4898.800000000001
100,10,10,200,30,0.01,37.075358629226685,514.2000000000007
100,10,10,200,30,0.01,37.19898200035095,513.0
100,10,10,200,30,0.01,37.17607760429382,979.6000000000004
100,10,10,200,30,0.01,37.13824820518494,449.2000000000007
100,10,10,200,30,0.01,37.17132353782654,415.40000000000055
100,10,10,200,30,0.01,37.10381865501404,4953.200000000001
100,10,10,200,30,0.01,37.27621150016785,1547.0
100,10,10,200,30,0.01,37.10425090789795,80.80000000000018
100,10,10,200,30,0.01,37.54155230522156,406.0
100,10,10,300,30,0.01,37.58315587043762,5015.4
100,10,10,300,30,0.01,37.310500383377075,674.8000000000002
100,10,10,300,30,0.01,37.48029112815857,4925.6
100,10,10,300,30,0.01,37.506688356399536,1217.8000000000002
100,10,10,300,30,0.01,37.190558195114136,4742.0
100,10,10,300,30,0.01,37.41084575653076,6972.0
100,10,10,300,30,0.01,36.96843242645264,200.20000000000073
100,10,10,300,30,0.01,37.23807954788208,571.8000000000002
100,10,10,300,30,0.01,37.333399534225464,4722.6
100,10,10,300,30,0.01,37.183265209198,1338.2000000000007
100,10,10,300,30,0.01,37.1595892906189,461.0
100,10,10,300,30,0.01,37.3181266784668,81.40000000000055
100,10,10,300,30,0.01,37.19650173187256,3270.8
100,10,10,300,30,0.01,37.064605474472046,838.0
100,10,10,300,30,0.01,37.52898907661438,4905.6
100,10,10,300,30,0.01,37.37134885787964,4954.0
100,10,10,300,30,0.01,37.52241897583008,403.40000000000055
100,10,10,300,30,0.01,37.28123664855957,578.4000000000005
100,10,10,300,30,0.01,37.22360301017761,445.60000000000036
100,10,10,300,30,0.01,37.22386598587036,4938.4
100,10,10,400,30,0.01,37.31220984458923,4899.800000000001
100,10,10,400,30,0.01,37.11692786216736,816.4000000000005
100,10,10,400,30,0.01,37.51024580001831,4.200000000000728
100,10,10,400,30,0.01,37.260541677474976,515.4000000000005
100,10,10,400,30,0.01,37.46146249771118,461.8000000000002
100,10,10,400,30,0.01,37.42967176437378,6480.6
100,10,10,400,30,0.01,37.32880139350891,4893.6
100,10,10,400,30,0.01,37.14912486076355,524.0
100,10,10,400,30,0.01,37.32571744918823,446.0
100,10,10,400,30,0.01,37.29712796211243,4815.200000000001
