budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,10,500,30,0.01,0.41904258728027344,0.0
100,10,10,500,30,0.01,0.4153785705566406,0.0
100,10,10,500,30,0.01,0.41623687744140625,0.0
100,10,10,500,30,0.01,0.4328896999359131,0.0
100,10,10,500,30,0.01,0.4125664234161377,0.0
100,10,10,500,30,0.01,0.4125852584838867,0.45339999999999847
100,10,10,500,30,0.01,0.42583394050598145,0.6231999999999971
100,10,10,500,30,0.01,0.40920233726501465,0.0
100,10,10,500,30,0.01,0.4103555679321289,0.0
100,10,10,300,10,0.01,0.3595592975616455,0.0
100,10,10,300,10,0.01,0.35770106315612793,0.07379999999999853
100,10,10,300,10,0.01,0.35993099212646484,0.07379999999999853
100,10,10,300,10,0.01,0.36241626739501953,0.0
100,10,10,300,10,0.01,0.3772399425506592,0.4173999999999971
100,10,10,300,10,0.01,0.362231969833374,0.534799999999997
100,10,10,300,10,0.01,0.35786962509155273,0.4173999999999971
100,10,10,300,10,0.01,0.39823031425476074,0.0
100,10,10,300,10,0.01,0.35771656036376953,0.0
100,10,10,300,10,0.01,0.35556459426879883,0.37959999999999994
100,10,10,300,20,0.01,0.3782470226287842,0.07379999999999853
100,10,10,300,20,0.01,0.3802149295806885,0.0
100,10,10,300,20,0.01,0.37792181968688965,0.37959999999999994
100,10,10,300,20,0.01,0.37529706954956055,0.0
100,10,10,300,20,0.01,0.38089609146118164,0.0
100,10,10,300,20,0.01,0.37941813468933105,0.6231999999999971
100,10,10,300,20,0.01,0.3875000476837158,0.45339999999999847
100,10,10,300,20,0.01,0.37815380096435547,0.45339999999999847
100,10,10,300,20,0.01,0.376096248626709,0.0
100,10,10,300,20,0.01,0.3823103904724121,0.6311999999999998
100,10,10,300,30,0.01,0.4110603332519531,0.0
100,10,10,300,30,0.01,0.42554759979248047,0.47839999999999705
100,10,10,300,30,0.01,0.4011547565460205,0.0
100,10,10,300,30,0.01,0.41426682472229004,0.0
100,10,10,300,30,0.01,0.3972632884979248,0.0
100,10,10,300,30,0.01,0.41234636306762695,0.0
100,10,10,300,30,0.01,0.4029359817504883,0.0
100,10,10,300,30,0.01,0.398378849029541,1.0413999999999994
100,10,10,300,30,0.01,0.40030360221862793,0.0
100,10,10,300,30,0.01,0.40015268325805664,0.0
100,10,10,300,40,0.01,0.42525148391723633,0.07379999999999853
100,10,10,300,40,0.01,0.41890668869018555,0.4009999999999998
100,10,10,300,40,0.01,0.4167492389678955,0.34979999999999833
100,10,10,300,40,0.01,0.42545032501220703,0.0
100,10,10,300,40,0.01,0.4236598014831543,0.45339999999999847
100,10,10,300,40,0.01,0.41988539695739746,0.0
100,10,10,300,40,0.01,0.4202594757080078,0.6231999999999971
100,10,10,300,40,0.01,0.41617345809936523,0.0
100,10,10,300,40,0.01,0.46561598777770996,0.0
100,10,10,300,40,0.01,0.4214937686920166,0.0
100,10,10,300,50,0.01,0.4506821632385254,0.0
100,10,10,300,50,0.01,0.4389023780822754,0.37959999999999994
100,10,10,300,50,0.01,0.44426393508911133,0.0
100,10,10,300,50,0.01,0.4425170421600342,0.0
100,10,10,300,50,0.01,0.44526147842407227,0.0
100,10,10,300,50,0.01,0.4525642395019531,0.45339999999999847
100,10,10,300,50,0.01,0.4464249610900879,0.4878
100,10,10,300,50,0.01,0.4624137878417969,0.0
100,10,10,300,50,0.01,0.44535326957702637,0.37959999999999994
100,10,10,300,50,0.01,0.44112300872802734,0.2851999999999997
100,10,10,300,60,0.01,0.4572160243988037,0.4173999999999971
100,10,10,300,60,0.01,0.4705531597137451,0.4173999999999971
100,10,10,300,60,0.01,0.4608898162841797,0.45339999999999847
100,10,10,300,60,0.01,0.4697914123535156,0.0
100,10,10,300,60,0.01,0.4628324508666992,0.07379999999999853
100,10,10,300,60,0.01,0.46558427810668945,0.6311999999999998
100,10,10,300,60,0.01,0.47037577629089355,0.47839999999999705
100,10,10,300,60,0.01,0.4644334316253662,0.37959999999999994
100,10,10,300,60,0.01,0.4632251262664795,0.6049999999999969
100,10,10,300,60,0.01,0.4696462154388428,0.34979999999999833
